millis,latitude,longitude,altitude,speed,heading
541300,31.28369406,-91.63612332,141.8494011,0,170.5
541400,31.28369407,-91.63612338,141.8494011,0,170.5
541500,31.28369408,-91.63612345,141.8494011,0,170.5
541600,31.28369405,-91.63612346,141.8494011,0,170.5
541700,31.28369402,-91.63612348,141.8494011,0,170.5
541800,31.28369402,-91.63612364,141.8494011,0,170.5
541900,31.28369403,-91.63612368,141.8494011,0,170.5
542000,31.28369405,-91.63612369,141.8494011,0,170.5
542100,31.28369408,-91.6361237,141.8494011,0,170.5
542200,31.28369401,-91.63612358,141.8494011,0,170.5
542300,31.28369398,-91.63612355,141.8494011,0,170.5
542400,31.28369397,-91.6361236,141.8494011,0,170.5
542500,31.28369397,-91.63612364,141.8494011,0,170.5
542600,31.28369411,-91.63612374,141.8494011,0,170.5
542700,31.28369416,-91.63612375,141.8494011,0,170.5
542800,31.28369418,-91.63612372,141.9494011,0,170.5
542900,31.28369419,-91.63612369,141.8494011,0,170.5
543000,31.28369416,-91.63612361,141.8494011,0,170.5
543100,31.28369415,-91.6361236,141.8494011,0,170.5
543200,31.28369413,-91.63612358,141.9494011,0,170.5
543300,31.28369412,-91.63612355,141.9494011,0,170.5
543400,31.2836941,-91.63612356,141.9494011,0,170.5
543500,31.28369406,-91.63612363,141.9494011,0,170.5
543600,31.28369406,-91.63612364,141.9494011,0,170.5
543700,31.28369405,-91.63612365,141.9494011,0,170.5
543800,31.28369405,-91.63612365,141.9494011,0,170.5
543900,31.28369406,-91.63612364,141.9494011,0,170.5
544000,31.28369406,-91.63612364,141.8494011,0,170.5
544100,31.28369407,-91.63612363,141.9494011,0,170.4
544200,31.28369407,-91.63612366,141.8494011,0,170.5
544300,31.2836941,-91.63612371,141.8494011,0,170.5
544400,31.28369411,-91.63612378,141.8494011,0,170.5
544500,31.28369413,-91.63612385,141.8494011,0,170.5
544600,31.28369419,-91.63612392,141.8494011,0,170.5
544700,31.28369434,-91.63612422,141.8494011,0,170.5
544800,31.28369437,-91.63612428,141.8494011,0,170.5
544900,31.2836944,-91.63612434,141.8494011,0,170.5
545000,31.28369441,-91.63612434,141.9494011,0,170.5
545100,31.28369441,-91.63612433,141.9494011,0,170.5
545200,31.28369444,-91.63612431,141.9494011,0,170.5
545300,31.28369447,-91.63612429,141.9494011,0,170.5
545400,31.28369448,-91.63612429,141.9494011,0,170.5
545500,31.28369448,-91.63612429,141.9494011,0,177.8
545600,31.28369439,-91.63612434,141.9494011,0,185.1
545700,31.28369438,-91.63612436,141.9494011,0,188.4
545800,31.28369441,-91.63612434,141.9494011,0,189.8
545900,31.28369442,-91.63612432,141.9494011,0,190.3
546000,31.28369444,-91.63612432,141.9494011,0,190.5
546100,31.28369442,-91.63612432,141.9494011,0,190.6
546200,31.2836944,-91.63612436,141.9494011,0,190.6
546300,31.28369439,-91.63612438,141.9494011,0,190.6
546400,31.28369437,-91.63612444,141.9494011,0,190.6
546500,31.28369439,-91.63612444,141.9494011,0,190.6
546600,31.28369442,-91.63612445,141.9494011,0,190.6
546700,31.28369447,-91.63612445,141.9494011,0,190.7
546800,31.28369451,-91.63612446,141.9494011,0,190.7
546900,31.28369457,-91.63612449,141.9494011,0,190.7
547000,31.28369459,-91.63612449,141.9494011,0,190.7
547100,31.28369461,-91.6361245,141.9494011,0,190.6
547200,31.28369461,-91.63612455,141.9494011,0,190.6
547300,31.28369452,-91.63612465,141.9494011,0,193
547400,31.28369451,-91.63612466,141.9494011,0,202.9
547500,31.2836945,-91.63612465,141.9494011,0,207.3
547600,31.28369447,-91.63612465,141.9494011,0,209.2
547700,31.28369437,-91.6361247,141.9494011,0,210
547800,31.28369439,-91.63612471,141.9494011,0,210.3
547900,31.28369442,-91.63612473,141.9494011,0,210.4
548000,31.28369444,-91.6361247,141.9494011,0,210.5
548100,31.28369454,-91.63612468,141.9494011,0,210.5
548200,31.28369457,-91.63612467,141.8494011,0,210.6
548300,31.28369461,-91.63612464,141.9494011,0,210.6
548400,31.2836947,-91.63612461,141.9494011,0,210.5
548500,31.28369479,-91.63612458,141.9494011,0,210.5
548600,31.28369492,-91.63612464,141.9494011,0,210.5
548700,31.28369506,-91.6361247,141.9494011,0,210.5
548800,31.28369517,-91.63612471,141.9494011,0,210.5
548900,31.28369526,-91.6361247,141.9494011,0,210.5
549000,31.28369533,-91.63612465,142.0494011,0,210.5
549100,31.28369535,-91.63612463,142.0494011,0,210.5
549200,31.28369541,-91.63612461,141.9494011,0,210.5
549300,31.28369546,-91.63612457,141.9494011,0,210.5
549400,31.28369551,-91.63612459,141.9494011,0,210.5
549500,31.28369553,-91.63612455,142.0494011,0,210.5
549600,31.2836956,-91.63612453,141.9494011,0,210.5
549700,31.28369567,-91.6361245,142.0494011,0,210.6
549800,31.2836958,-91.63612457,141.9494011,0,210.5
549900,31.28369585,-91.63612456,141.9494011,0,210.6
550000,31.28369588,-91.63612452,141.9494011,0,210.5
550100,31.28369591,-91.63612449,141.9494011,0,210.5
550200,31.28369589,-91.63612443,141.9494011,0,210.5
550300,31.28369579,-91.63612429,141.9494011,0,210.5
550400,31.28369576,-91.63612424,141.9494011,0,210.5
550500,31.28369572,-91.6361242,141.9494011,0,210.5
550600,31.2836957,-91.63612416,141.9494011,0,218
550700,31.28369562,-91.63612413,141.9494011,0,225.2
550800,31.28369561,-91.63612414,141.9494011,0,228.3
550900,31.28369558,-91.63612416,141.9494011,0,229.7
551000,31.28369556,-91.63612412,141.9494011,0,230.2
551100,31.28369555,-91.63612409,141.8494011,0,230.4
551200,31.28369553,-91.63612408,141.8494011,0,230.5
551300,31.28369552,-91.63612408,141.8494011,0,230.6
551400,31.28369548,-91.63612404,141.8494011,0,230.6
551500,31.28369542,-91.63612401,141.8494011,0,230.6
551600,31.28369544,-91.63612394,141.8494011,0,230.6
551700,31.28369547,-91.63612387,141.8494011,0,230.6
551800,31.28369552,-91.63612388,141.8494011,0,230.6
551900,31.28369557,-91.63612388,141.8494011,0,230.6
552000,31.28369565,-91.63612384,141.8494011,0,230.5
552100,31.28369574,-91.6361238,141.8494011,0,230.6
552200,31.28369582,-91.6361238,141.8494011,0,230.6
552300,31.28369589,-91.63612381,141.8494011,0,230.6
552400,31.28369592,-91.63612389,141.8494011,0,230.6
552500,31.28369594,-91.63612388,141.8494011,0,230.6
552600,31.28369597,-91.63612386,141.8494011,0,230.6
552700,31.283696,-91.63612383,141.8494011,0,230.6
552800,31.28369593,-91.63612391,141.8494011,0,230.6
552900,31.28369592,-91.63612391,141.8494011,0,230.5
553000,31.28369593,-91.6361239,141.7494011,0,230.5
553100,31.28369595,-91.63612388,141.8494011,0,230.5
553200,31.28369595,-91.63612377,141.8494011,0,230.5
553300,31.28369595,-91.63612367,141.8494011,0,230.5
553400,31.28369599,-91.63612363,141.8494011,0,230.5
553500,31.28369603,-91.63612357,141.7494011,0,230.6
553600,31.28369609,-91.63612351,141.7494011,0,230.5
553700,31.28369627,-91.63612351,141.8494011,0,230.5
553800,31.28369632,-91.63612346,141.7494011,0,230.5
553900,31.28369637,-91.63612341,141.8494011,0,233.1
554000,31.28369636,-91.63612338,141.8494011,0,242.8
554100,31.28369632,-91.63612339,141.8494011,0,247.2
554200,31.28369632,-91.63612336,141.8494011,0,249.1
554300,31.2836963,-91.63612334,141.8494011,0,249.9
554400,31.2836963,-91.63612327,141.8494011,0,250.2
554500,31.28369636,-91.63612324,141.8494011,0,250.4
554600,31.28369633,-91.63612318,141.8494011,0,250.4
554700,31.2836963,-91.63612313,141.8494011,0,250.4
554800,31.28369629,-91.63612303,141.8494011,0,250.4
554900,31.28369628,-91.63612283,141.8494011,0,250.4
555000,31.2836963,-91.63612278,141.8494011,0,250.4
555100,31.28369632,-91.63612273,141.7494011,0,250.4
555200,31.28369634,-91.63612265,141.7494011,0,250.5
555300,31.28369636,-91.63612259,141.7494011,0,250.4
555400,31.28369638,-91.63612257,141.8494011,0,250.4
555500,31.2836964,-91.63612255,141.7494011,0,250.5
555600,31.28369635,-91.63612252,141.7494011,0,250.4
555700,31.28369628,-91.63612249,141.7494011,0,250.4
555800,31.28369617,-91.6361225,141.7494011,0,250.4
555900,31.28369615,-91.63612249,141.7494011,0,250.4
556000,31.28369611,-91.63612245,141.7494011,0,250.4
556100,31.28369608,-91.63612241,141.7494011,0,250.4
556200,31.28369595,-91.63612238,141.7494011,0,250.4
556300,31.2836959,-91.63612237,141.8494011,0,250.4
556400,31.28369591,-91.63612237,141.8494011,0,250.5
556500,31.28369592,-91.63612236,141.7494011,0,250.5
556600,31.28369603,-91.63612249,141.7494011,0,250.5
556700,31.28369606,-91.63612251,141.8494011,0,250.5
556800,31.28369608,-91.63612251,141.7494011,0,250.5
556900,31.2836961,-91.63612251,141.7494011,0,250.5
557000,31.28369611,-91.63612255,141.7494011,0,257.8
557100,31.28369612,-91.6361227,141.7494011,0,264.9
557200,31.28369611,-91.63612269,141.7494011,0,268.1
557300,31.28369608,-91.63612266,141.7494011,0,269.5
557400,31.28369608,-91.63612262,141.7494011,0,270.1
557500,31.28369613,-91.63612253,141.7494011,0,270.3
557600,31.28369611,-91.63612249,141.7494011,0,270.4
557700,31.28369609,-91.63612245,141.8494011,0,270.4
557800,31.28369608,-91.63612237,141.8494011,0,270.4
557900,31.2836961,-91.63612224,141.8494011,0,270.4
558000,31.28369612,-91.63612218,141.8494011,0,270.4
558100,31.28369614,-91.63612212,141.9494011,0,270.4
558200,31.28369621,-91.63612207,141.9494011,0,270.5
558300,31.28369641,-91.63612203,141.9494011,0,270.5
558400,31.28369643,-91.63612199,141.9494011,0,270.5
558500,31.28369645,-91.63612196,141.8494011,0,270.5
558600,31.28369647,-91.63612192,141.9494011,0,270.5
558700,31.28369649,-91.63612188,141.9494011,0,270.5
558800,31.28369645,-91.63612181,141.9494011,0,279.6
558900,31.28369641,-91.63612174,141.9494011,0,285.8
559000,31.28369638,-91.63612168,141.9494011,0,288.6
559100,31.28369634,-91.63612163,141.9494011,0,289.8
559200,31.28369627,-91.63612159,141.9494011,0,290.2
559300,31.28369623,-91.63612154,141.9494011,0,290.4
559400,31.28369621,-91.6361215,141.9494011,0,290.5
559500,31.2836962,-91.63612146,141.9494011,0,290.5
559600,31.28369626,-91.63612155,141.8494011,0,290.5
559700,31.28369627,-91.63612157,141.9494011,0,290.6
559800,31.28369629,-91.63612155,141.9494011,0,290.6
559900,31.28369631,-91.63612153,141.9494011,0,290.6
560000,31.28369652,-91.63612144,141.9494011,0,290.6
560100,31.28369658,-91.63612141,141.9494011,0,290.6
560200,31.2836966,-91.63612138,141.9494011,0,290.5
560300,31.28369661,-91.63612136,141.9494011,0,290.6
560400,31.28369665,-91.63612137,141.9494011,0,290.6
560500,31.28369671,-91.63612137,141.9494011,0,290.6
560600,31.28369669,-91.63612141,141.9494011,0,290.6
560700,31.28369667,-91.63612146,141.9494011,0,290.6
560800,31.28369668,-91.6361215,141.9494011,0,290.6
560900,31.28369669,-91.63612159,141.8494011,0,290.6
561000,31.28369667,-91.63612164,141.8494011,0,290.6
561100,31.28369664,-91.63612169,141.8494011,0,290.6
561200,31.28369662,-91.63612171,141.8494011,0,290.5
561300,31.28369657,-91.63612171,141.8494011,0,290.6
561400,31.28369651,-91.63612172,141.9494011,0,290.5
561500,31.28369644,-91.63612173,141.8494011,0,290.5
561600,31.28369643,-91.63612172,141.8494011,0,290.6
561700,31.2836964,-91.63612165,141.8494011,0,290.5
561800,31.28369642,-91.63612171,141.9494011,0,290.5
561900,31.28369645,-91.63612177,141.8494011,0,290.5
562000,31.28369648,-91.63612179,141.8494011,0,290.5
562100,31.28369652,-91.6361218,141.8494011,0,290.5
562200,31.28369659,-91.63612188,141.8494011,0,290.5
562300,31.28369666,-91.63612196,141.8494011,0,290.5
562400,31.28369667,-91.63612196,141.8494011,0,290.6
562500,31.28369667,-91.63612196,141.8494011,0,290.6
562600,31.28369661,-91.6361218,141.8494011,0,290.6
562700,31.28369658,-91.63612178,141.8494011,0,290.7
562800,31.28369654,-91.63612183,141.8494011,0,290.7
562900,31.28369649,-91.63612187,141.8494011,0,290.7
563000,31.28369643,-91.63612192,141.8494011,0,290.7
563100,31.28369638,-91.63612191,141.8494011,0,290.7
563200,31.28369635,-91.63612191,141.8494011,0,290.7
563300,31.28369631,-91.63612191,141.8494011,0,290.7
563400,31.28369651,-91.63612201,141.8494011,0,290.7
563500,31.28369654,-91.63612202,141.8494011,0,297.6
563600,31.28369651,-91.63612202,141.8494011,0,305
563700,31.28369647,-91.63612202,141.8494011,0,308.3
563800,31.28369644,-91.63612196,141.8494011,0,309.7
563900,31.2836964,-91.63612183,141.8494011,0,310.2
564000,31.28369637,-91.63612182,141.7494011,0,310.4
564100,31.28369633,-91.63612182,141.7494011,0,310.6
564200,31.28369627,-91.63612181,141.8494011,0,310.6
564300,31.28369618,-91.63612178,141.7494011,0,310.6
564400,31.28369616,-91.63612176,141.8494011,0,310.6
564500,31.28369615,-91.63612172,141.8494011,0,310.6
564600,31.28369612,-91.63612174,141.7494011,0,310.6
564700,31.28369616,-91.63612173,141.7494011,0,310.6
564800,31.28369612,-91.6361217,141.8494011,0,310.6
564900,31.28369608,-91.63612167,141.8494011,0,310.6
565000,31.28369603,-91.63612164,141.8494011,0,310.6
565100,31.28369594,-91.63612148,141.8494011,0,310.6
565200,31.28369589,-91.63612148,141.8494011,0,310.6
565300,31.28369583,-91.63612149,141.8494011,0,312.8
565400,31.28369578,-91.6361215,141.8494011,0,322.6
565500,31.28369572,-91.63612151,141.8494011,0,327.4
565600,31.28369572,-91.63612152,141.8494011,0,329.4
565700,31.2836957,-91.63612153,141.8494011,0,330.2
565800,31.28369563,-91.63612154,141.8494011,0,330.6
565900,31.28369554,-91.63612156,141.8494011,0,330.7
566000,31.2836954,-91.6361216,141.8494011,0,330.7
566100,31.2836953,-91.63612162,141.8494011,0,330.7
566200,31.28369518,-91.63612161,141.8494011,0,330.7
566300,31.28369506,-91.63612159,141.8494011,0,330.7
566400,31.28369502,-91.63612147,141.8494011,0,330.7
566500,31.283695,-91.63612146,141.8494011,0,330.7
566600,31.28369498,-91.63612152,141.8494011,0,330.7
566700,31.28369495,-91.63612158,141.8494011,0,330.7
566800,31.28369512,-91.63612185,141.8494011,0,330.7
566900,31.28369518,-91.63612194,141.8494011,0,330.7
567000,31.2836952,-91.63612207,141.8494011,0,330.7
567100,31.28369521,-91.6361222,141.7494011,0,330.7
567200,31.28369528,-91.63612228,141.8494011,0,330.7
567300,31.28369542,-91.63612242,141.8494011,0,330.7
567400,31.28369545,-91.6361225,141.8494011,0,330.7
567500,31.28369549,-91.63612258,141.7494011,0,330.7
567600,31.28369549,-91.63612269,141.7494011,0,330.7
567700,31.28369544,-91.63612287,141.7494011,0,330.7
567800,31.28369548,-91.6361229,141.7494011,0,330.7
567900,31.28369553,-91.63612294,141.8494011,0,330.7
568000,31.28369554,-91.63612294,141.8494011,0,330.7
568100,31.28369552,-91.63612284,141.8494011,0,330.7
568200,31.28369551,-91.63612286,141.8494011,0,330.6
568300,31.28369549,-91.63612286,141.9494011,0,330.6
568400,31.28369546,-91.63612284,141.9494011,0,330.7
568500,31.28369536,-91.63612269,141.9494011,0,330.7
568600,31.28369533,-91.63612266,141.9494011,0,330.6
568700,31.2836953,-91.63612263,141.9494011,0,339.8
568800,31.28369532,-91.63612256,141.9494011,0,346
568900,31.28369535,-91.63612248,141.9494011,0,348.9
569000,31.28369538,-91.63612238,141.9494011,0,350.1
569100,31.2836954,-91.63612225,141.9494011,0,350.5
569200,31.28369538,-91.63612216,141.9494011,0,350.6
569300,31.28369534,-91.63612208,141.9494011,0,350.7
569400,31.28369533,-91.636122,141.9494011,0,350.7
569500,31.2836953,-91.63612195,141.9494011,0,350.7
569600,31.28369534,-91.63612193,141.9494011,0,350.7
569700,31.28369539,-91.63612192,141.9494011,0,350.7
569800,31.28369545,-91.63612201,141.9494011,0,350.7
569900,31.28369543,-91.63612204,141.9494011,0,350.7
570000,31.28369542,-91.63612206,141.9494011,0,350.7
570100,31.2836954,-91.63612209,141.9494011,0,350.7
570200,31.28369541,-91.63612214,141.9494011,0,350.7
570300,31.28369539,-91.63612219,141.9494011,0,350.7
570400,31.28369536,-91.63612222,141.9494011,0,350.7
570500,31.28369533,-91.63612225,141.9494011,0,350.7
570600,31.28369531,-91.63612227,141.9494011,0,350.7
570700,31.28369533,-91.63612223,141.9494011,0,350.7
570800,31.28369532,-91.63612227,141.9494011,0,350.7
570900,31.28369532,-91.6361223,141.9494011,0,350.6
571000,31.28369528,-91.63612231,141.9494011,0,350.6
571100,31.28369522,-91.63612231,141.9494011,0,350.6
571200,31.28369521,-91.63612234,141.9494011,0,350.6
571300,31.2836952,-91.63612238,141.9494011,0,350.6
571400,31.28369516,-91.6361224,141.9494011,0,350.6
571500,31.28369511,-91.63612242,141.9494011,0,350.6
571600,31.2836951,-91.63612247,141.9494011,0,350.5
571700,31.2836951,-91.63612252,141.9494011,0,350.6
571800,31.28369512,-91.63612261,141.9494011,0,350.6
571900,31.28369521,-91.63612273,141.9494011,0,350.5
572000,31.28369522,-91.63612279,141.9494011,0,357.7
572100,31.28369525,-91.63612285,141.9494011,0,5
572200,31.28369526,-91.63612296,141.9494011,0,8.4
572300,31.28369526,-91.63612307,141.9494011,0,9.8
572400,31.28369536,-91.63612318,141.9494011,0,10.3
572500,31.28369547,-91.63612329,141.9494011,0,10.5
572600,31.28369549,-91.63612336,141.9494011,0,10.6
572700,31.2836955,-91.63612344,141.9494011,0,10.6
572800,31.28369558,-91.63612361,141.8494011,0,10.6
572900,31.28369563,-91.6361237,141.8494011,0,10.6
573000,31.28369565,-91.63612374,141.8494011,0,10.6
573100,31.28369567,-91.63612377,141.8494011,0,10.6
573200,31.28369573,-91.63612371,141.9494011,0,10.6
573300,31.28369577,-91.63612374,141.8494011,0,10.6
573400,31.28369583,-91.63612378,141.9494011,0,10.6
573500,31.28369589,-91.63612381,141.9494011,0,10.6
573600,31.28369589,-91.63612383,141.8494011,0,10.6
573700,31.2836959,-91.63612387,141.8494011,0,10.6
573800,31.28369593,-91.63612388,141.8494011,0,10.6
573900,31.28369596,-91.63612389,141.8494011,0,10.6
574000,31.283696,-91.63612394,141.8494011,0,10.5
574100,31.28369607,-91.636124,141.8494011,0,10.5
574200,31.2836961,-91.63612402,141.8494011,0,10.4
574300,31.28369612,-91.63612404,141.8494011,0,10.4
574400,31.28369615,-91.63612403,141.8494011,0,10.4
574500,31.28369622,-91.636124,141.8494011,0,10.4
574600,31.2836962,-91.63612398,141.8494011,0,10.5
574700,31.28369617,-91.63612397,141.8494011,0,10.5
574800,31.28369617,-91.63612396,141.8494011,0,10.5
574900,31.28369617,-91.63612385,141.8494011,0,10.4
575000,31.28369615,-91.63612385,141.8494011,0,10.4
575100,31.28369614,-91.63612386,141.8494011,0,12.9
575200,31.28369613,-91.63612386,141.8494011,0,22.8
575300,31.28369613,-91.63612385,141.8494011,0,27.3
575400,31.28369618,-91.63612381,141.8494011,0,29.3
575500,31.28369623,-91.63612379,141.9494011,0,30.1
575600,31.28369625,-91.63612377,141.8494011,0,30.4
575700,31.28369627,-91.63612375,141.8494011,0,30.5
575800,31.2836962,-91.63612364,141.8494011,0,30.5
575900,31.28369614,-91.63612353,141.8494011,0,30.5
576000,31.28369611,-91.63612354,141.8494011,0,30.5
576100,31.28369608,-91.63612356,141.8494011,0,30.5
576200,31.28369596,-91.63612357,141.8494011,0,30.5
576300,31.28369591,-91.63612359,141.8494011,0,30.5
576400,31.28369586,-91.63612361,141.8494011,0,30.5
576500,31.2836958,-91.63612365,141.8494011,0,30.5
576600,31.28369566,-91.63612352,141.8494011,0,30.5
576700,31.2836956,-91.63612349,141.8494011,0,30.5
576800,31.28369555,-91.63612348,141.8494011,0,30.5
576900,31.2836955,-91.63612347,141.8494011,0,39.8
577000,31.28369555,-91.63612344,141.8494011,0,45.9
577100,31.28369556,-91.63612344,141.8494011,0,48.6
577200,31.28369554,-91.63612344,141.8494011,0,49.8
577300,31.28369552,-91.63612343,141.9494011,0,50.3
577400,31.28369549,-91.63612338,141.9494011,0,50.4
577500,31.28369542,-91.63612322,141.9494011,0,50.5
577600,31.28369543,-91.6361232,141.9494011,0,50.5
577700,31.28369546,-91.6361232,141.9494011,0,50.5
577800,31.28369549,-91.63612325,141.9494011,0,50.5
577900,31.28369561,-91.63612339,141.9494011,0,50.4
578000,31.28369565,-91.63612343,141.9494011,0,50.4
578100,31.28369568,-91.63612347,141.9494011,0,50.4
578200,31.28369566,-91.6361235,141.9494011,0,50.4
578300,31.28369556,-91.6361235,141.9494011,0,50.4
578400,31.28369557,-91.63612354,141.9494011,0,50.5
578500,31.28369557,-91.63612357,142.0494011,0,50.5
578600,31.28369558,-91.63612356,142.0494011,0,50.5
578700,31.28369554,-91.63612355,142.0494011,0,50.5
578800,31.28369554,-91.63612351,142.0494011,0,50.5
578900,31.28369553,-91.63612347,142.0494011,0,50.5
579000,31.28369552,-91.63612345,141.9494011,0,50.5
579100,31.28369551,-91.63612344,142.0494011,0,50.5
579200,31.28369547,-91.63612331,142.0494011,0,50.5
579300,31.28369546,-91.63612327,142.0494011,0,50.5
579400,31.28369545,-91.63612331,142.0494011,0,50.5
579500,31.28369545,-91.63612334,142.0494011,0,50.5
579600,31.28369546,-91.63612355,142.0494011,0,50.5
579700,31.28369545,-91.63612355,142.0494011,0,50.5
579800,31.28369544,-91.63612354,142.0494011,0,50.5
579900,31.28369542,-91.63612353,142.0494011,0,50.5
580000,31.28369542,-91.63612354,142.0494011,0,50.5
580100,31.28369539,-91.63612353,142.0494011,0,50.5
580200,31.28369542,-91.63612353,142.0494011,0,50.5
580300,31.28369544,-91.63612353,142.0494011,0,50.5
580400,31.28369554,-91.63612354,142.0494011,0,50.5
580500,31.28369553,-91.63612355,142.0494011,0,50.5
580600,31.28369551,-91.63612355,142.0494011,0,50.5
580700,31.28369549,-91.63612355,141.9494011,0,50.5
580800,31.28369548,-91.63612349,142.0494011,0,50.5
580900,31.28369547,-91.63612331,142.0494011,0,50.5
581000,31.28369541,-91.63612329,142.0494011,0,50.5
581100,31.28369534,-91.63612328,141.9494011,0,51.2
581200,31.28369532,-91.6361233,142.0494011,0,61.4
581300,31.28369527,-91.63612342,142.0494011,0,66.7
581400,31.28369521,-91.63612336,141.9494011,0,68.9
581500,31.28369515,-91.63612329,141.9494011,0,69.9
581600,31.28369507,-91.63612323,141.9494011,0,70.3
581700,31.28369494,-91.63612299,141.9494011,0,70.4
581800,31.28369487,-91.63612297,141.9494011,0,70.5
581900,31.2836948,-91.63612294,141.9494011,0,70.6
582000,31.28369475,-91.6361229,141.9494011,0,70.6
582100,31.28369471,-91.6361229,141.9494011,0,70.5
582200,31.28369468,-91.63612287,141.9494011,0,70.5
582300,31.28369466,-91.63612286,141.9494011,0,70.6
582400,31.28369465,-91.63612285,141.9494011,0,70.6
582500,31.28369463,-91.63612285,141.9494011,0,70.6
582600,31.28369464,-91.63612283,141.9494011,0,70.6
582700,31.28369461,-91.6361228,141.9494011,0,70.5
582800,31.28369457,-91.6361228,141.9494011,0,72.8
582900,31.28369452,-91.63612281,141.9494011,0,82.7
583000,31.2836944,-91.6361229,141.9494011,0,87.2
583100,31.28369435,-91.63612295,141.9494011,0,89.2
583200,31.2836943,-91.63612292,141.9494011,0,90
583300,31.28369424,-91.63612289,141.8494011,0,90.4
583400,31.28369415,-91.63612286,141.8494011,0,90.5
583500,31.28369411,-91.63612286,141.8494011,0,90.6
583600,31.28369409,-91.63612287,141.9494011,0,90.6
583700,31.28369408,-91.63612288,141.9494011,0,90.6
583800,31.28369395,-91.63612284,141.9494011,0,90.7
583900,31.2836939,-91.63612285,141.9494011,0,90.7
584000,31.28369391,-91.63612291,141.9494011,0,90.6
584100,31.28369394,-91.63612296,141.9494011,0,90.6
584200,31.28369397,-91.63612297,141.9494011,0,90.7
584300,31.2836941,-91.63612304,141.9494011,0,90.6
584400,31.28369407,-91.63612302,141.9494011,0,90.6
584500,31.28369404,-91.636123,141.9494011,0,90.7
584600,31.28369403,-91.63612304,141.8494011,0,90.6
584700,31.28369395,-91.63612316,141.8494011,0,90.7
584800,31.283694,-91.63612316,141.8494011,0,90.7
584900,31.28369406,-91.63612314,141.8494011,0,90.7
585000,31.28369409,-91.63612319,141.8494011,0,90.6
585100,31.28369421,-91.63612326,141.8494011,0,90.7
585200,31.28369426,-91.63612332,141.8494011,0,90.6
585300,31.28369431,-91.63612337,141.8494011,0,90.6
585400,31.28369436,-91.63612337,141.8494011,0,90.7
585500,31.2836945,-91.6361234,141.8494011,0,90.6
585600,31.2836945,-91.63612342,141.8494011,0,90.6
585700,31.2836945,-91.63612344,141.8494011,0,90.7
585800,31.28369452,-91.63612345,141.8494011,0,90.7
585900,31.28369454,-91.63612344,141.8494011,0,90.6
586000,31.28369447,-91.63612337,141.8494011,0,97.6
586100,31.28369445,-91.63612337,141.8494011,0,105
586200,31.28369442,-91.63612337,141.8494011,0,108.4
586300,31.28369438,-91.63612337,141.8494011,0,109.7
586400,31.28369429,-91.63612333,141.8494011,0,110.3
586500,31.28369426,-91.63612331,141.8494011,0,110.5
586600,31.28369424,-91.63612325,141.8494011,0,110.6
586700,31.28369423,-91.63612319,141.8494011,0,110.6
586800,31.28369418,-91.63612296,141.8494011,0,110.6
586900,31.28369415,-91.6361229,141.8494011,0,110.7
587000,31.28369412,-91.63612286,141.8494011,0,110.7
587100,31.2836941,-91.63612282,141.8494011,0,110.7
587200,31.28369413,-91.63612279,141.8494011,0,110.6
587300,31.28369415,-91.63612278,141.9494011,0,110.6
587400,31.28369414,-91.63612273,141.9494011,0,110.6
587500,31.28369412,-91.63612267,141.9494011,0,110.7
587600,31.28369411,-91.63612268,141.9494011,0,110.7
587700,31.28369406,-91.63612266,141.9494011,0,110.7
587800,31.28369402,-91.63612265,141.9494011,0,110.7
587900,31.28369397,-91.63612264,141.9494011,0,110.7
588000,31.28369396,-91.63612264,141.9494011,0,110.7
588100,31.28369388,-91.63612264,141.9494011,0,110.7
588200,31.28369384,-91.63612263,141.9494011,0,110.7
588300,31.2836938,-91.63612263,141.9494011,0,110.7
588400,31.2836938,-91.63612263,141.9494011,0,110.7
588500,31.28369379,-91.63612264,141.9494011,0,110.7
588600,31.28369376,-91.63612268,141.9494011,0,110.7
588700,31.28369372,-91.63612273,141.9494011,0,110.7
588800,31.28369372,-91.63612272,141.9494011,0,110.7
588900,31.2836937,-91.63612275,141.9494011,0,110.7
589000,31.28369371,-91.63612275,141.9494011,0,110.7
589100,31.28369373,-91.63612275,141.9494011,0,110.7
589200,31.28369375,-91.63612281,141.9494011,0,110.7
589300,31.28369377,-91.63612288,141.9494011,0,117.5
589400,31.28369381,-91.63612297,141.9494011,0,125
589500,31.28369384,-91.63612305,141.9494011,0,128.5
589600,31.28369388,-91.63612304,141.9494011,0,130
589700,31.2836939,-91.63612304,141.9494011,0,130.6
589800,31.28369391,-91.63612291,141.9494011,0,130.8
589900,31.28369388,-91.63612289,141.9494011,0,130.9
590000,31.28369383,-91.6361229,141.9494011,0,130.9
590100,31.28369379,-91.63612292,141.9494011,0,130.9
590200,31.28369375,-91.63612295,141.9494011,0,130.9
590300,31.28369375,-91.63612295,141.9494011,0,130.9
590400,31.28369373,-91.6361229,141.9494011,0,130.9
590500,31.28369372,-91.63612285,142.0494011,0,130.9
590600,31.28369376,-91.63612267,142.0494011,0,130.9
590700,31.28369379,-91.63612262,141.9494011,0,130.9
590800,31.28369378,-91.63612255,141.9494011,0,130.9
590900,31.28369376,-91.63612249,142.0494011,0,130.8
591000,31.28369376,-91.63612244,142.0494011,0,130.9
591100,31.28369371,-91.63612232,142.0494011,0,130.9
591200,31.28369366,-91.63612224,142.0494011,0,130.9
